_id,PK,CCR,AGE,GENDER,RACE,ARRESTTIME,ARRESTLOCATION,OFFENSES,INCIDENTLOCATION,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
808,1975318,16155963,21,F,W,2016-08-20T04:45:00,"1500 Block Broadway AV Pittsburgh, PA 15216","5126 Flight to Avoid Apprehension, Trial or Punishment. / 9015 Failure To Appear/Arrest on Attachment Order","1500 Block Broadway AV Pittsburgh, PA 15216",Beechview,6,1916,4,5,-80.02380107,40.41121624
1370,1976176,16177049,51,F,W,2016-09-18T21:09:00,"100 Block Art Rooney AV Pittsburgh, PA 15212",3925 Receiving Stolen Property.,"100 Block Art Rooney AV Pittsburgh, PA 15212",North Shore,1,2205,1,6,-80.01631623,40.44631465
948,1975649,16166657,33,M,W,2016-09-24T11:07:00,"900 Block 2nd AV Pittsburgh, PA 15219",3925 Receiving Stolen Property.,"1800 Block Mary ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98079315,40.4260073
4621,1980393,14227728,30,M,B,2014-11-16T03:42:00,"3200 Block Middletown RD Pittsburgh, PA 15204",903 Criminal Conspiracy. / 2702 Aggravated Assault.,"3200 Block Middletown RD Pittsburgh, PA 15204",Windgap,6,2807,2,5,-80.06674078,40.45095029
809,1975322,16155978,29,M,B,2016-08-20T07:43:00,"8600 Block Bricelyn ST Pittsburgh, PA 15221",903 Criminal Conspiracy. / 5123 Contraband. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"8600 Block Bricelyn ST Pittsburgh, PA 15221",East Hills,5,1306,9,2,-79.87435595,40.4578568
70,1974614,16148627,36,F,B,2016-08-16T21:30:00,"600 Block First AV Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","65 RT & McKees Rocks BRDG Pittsburgh, PA 15212",Marshall-Shadeland,1,2715,1,1,-80.04303594,40.47892402
3237,1978658,16222532,31,M,B,2016-11-28T02:03:00,"Turrett ST & Shetland ST Pittsburgh, PA 15206",9501 Bench Warrant,"Turrett ST & Shetland ST Pittsburgh, PA 15206",Larimer,5,1204,9,2,-79.90851671,40.46291956
3238,1978659,16221337,76,M,B,2016-11-25T18:12:00,"900 Block Liberty AV Pittsburgh, PA 15222",5503 Disorderly Conduct. / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION,"900 Block Liberty AV Pittsburgh, PA 15222",Central Business District,2,201,6,6,-79.99793652,40.44288811
276,1975148,16111667,20,M,B,2016-09-09T11:02:00,"900 Block 2nd AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"Bigelow SQ Pittsburgh, PA 15219",Golden Triangle/Civic Arena,2,201,6,6,-79.99440381,40.44078618
810,1975347,16163406,24,M,W,2016-08-30T18:11:00,"1100 Block Itin ST Pittsburgh, PA 15212",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"1100 Block Itin ST Pittsburgh, PA 15212",Spring Garden,1,2412,1,1,-79.9937873,40.46139938
1371,1976177,16177051,22,M,W,2016-09-18T23:40:00,"400 Block North Shore DR Pittsburgh, PA 15212",2701 Simple Assault. / 2702 Aggravated Assault. / 5505 Public Drunkenness,"400 Block North Shore DR Pittsburgh, PA 15212",Crawford-Roberts,1,305,1,6,-80.01233658,40.44626305
811,1975368,16049770,48,F,B,2016-09-16T20:00:00,"900 Block 2nd AV Pittsburgh, PA 15219",13(a)(32) Paraphernalia - Use or Possession,"3100 Block Kelvin ST Pittsburgh, PA 15204",Sheraden,6,2022,2,5,-80.06335841,40.4527856
812,1975369,16064356,39,M,W,2016-09-15T13:00:00,"600 Block 1st AV Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance / 4107(b)(2) Vehicle Equipment Standards,"W Woodford AV & Westmont AV Pittsburgh, PA 15210",Carrick,3,2901,4,4,-79.98774906,40.39329715
815,1974445,16143011,51,M,B,2016-08-01T21:37:00,"6th ST & Fort Duquesne BL Pittsburgh, PA 15222",9501 Bench Warrant,"6th ST & Fort Duquesne BL Pittsburgh, PA 15222",Golden Triangle/Civic Arena,2,201,6,6,-80.00270813,40.44399491
818,1974971,16155240,21,M,W,2016-08-20T17:30:00,"1000 Block 1st ST Mckees Rocks, PA 15136",903 Criminal Conspiracy. / 3701 Robbery. / 3702 Robbery of Motor Vehicle. / 3921 Theft by Unlawful Taking or Disposition. / 9501 Bench Warrant,"300 Block Stadium ST Pittsburgh, PA 15204",Sheraden,6,2018,2,5,-80.05200001,40.46067503
3586,1979124,16229039,33,M,B,2016-12-08T12:16:00,"2300 Block Osgood ST Pittsburgh, PA 15214",9093 Indirect Criminal Contempt,"2300 Block Osgood ST Pittsburgh, PA 15214",Perry South,1,2614,6,1,-80.00714677,40.46649706
3583,1979121,16225687,22,M,B,2016-12-02T22:49:00,"Gershon ST & Sunset AV Pittsburgh, PA 15212",1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Gershon ST & Sunset AV Pittsburgh, PA 15212",Spring Hill-City View,1,2620,1,1,-80.00076649,40.47213613
4101,1979798,16241612,32,M,B,2016-12-30T02:59:00,"Friendship AV & Carroll ST Pittsburgh, PA 15224",2701 Simple Assault.,"Friendship AV & Carroll ST Pittsburgh, PA 15224",Bloomfield,5,903,7,2,-79.95134502,40.46524628
1376,1976183,16167526,70,M,B,2016-09-05T18:35:00,"600 Block 1st AV Pittsburgh, PA 15219",13(a)(32) Paraphernalia - Use or Possession / 627.02(b) Possession or Smoking of a Small Amount of Marijuana,"Fountain ST & Shockoe WY Pittsburgh, PA 15212",Central North Side,1,2206,6,1,-80.00596813,40.45899251
2773,1978052,16208468,19,M,B,2016-11-05T00:18:00,"Southern AV & Gray ST Pittsburgh, PA 15211",903 Criminal Conspiracy. / 2701 Simple Assault. / 3502 Burglary. / 3701 Robbery.,"2000 Block Carey WY Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.97764902,40.42805102
2965,1978302,16216126,31,F,W,2016-11-16T21:45:00,"900 Block Freeport RD Pittsburgh, PA 15206","3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise","900 Block Freeport RD Pittsburgh, PA 15206",Morningside,5,1014,9,2,-79.89431722,40.48808181
3255,1978676,16217950,20,M,B,2016-12-08T22:11:00,"1500 Block Brighton RD Pittsburgh, PA 15212",903 Criminal Conspiracy. / 3701 Robbery. / 3925 Receiving Stolen Property.,"1100 Block Buente ST Pittsburgh, PA 15212",Spring Hill-City View,1,2620,1,1,-79.99554483,40.46661658
4413,1980151,17005643,15,M,B,2017-01-12T11:21:00,"600 Block 1ST AV PITTSBURGH, PA 15219",2702 Aggravated Assault. / 5503(a)(1) DISORDERLY CONDUCT - ENGAGE IN FIGHTING,"1900 Block CLAYTON AV PITTSBURGH, PA 15214",Perry South,1,2614,6,1,-80.01041272,40.46176709
4622,1980394,16227407,,M,W,2016-12-05T19:02:00,"600 Block Wood ST Pittsburgh, PA 15222",4910 Tampering with or Fabricating Physical Evidence. / 13(a)(32) Paraphernalia - Use or Possession,"600 Block Wood ST Pittsburgh, PA 15222",Central Business District,2,201,6,6,-79.99942351,40.44209205
11,1974696,16149661,30,F,B,2016-08-11T18:00:00,"7900 Block Aber RD Verona, PA 15147",2701 Simple Assault. / 3304 Criminal Mischief. / 3502 Burglary. / 3503 Criminal Trespass,"600 Block Sickles ST Pittsburgh, PA 15221",East Hills,5,1306,9,2,-79.8824703,40.45147202
1381,1976188,16167568,34,F,B,2016-09-05T21:56:00,"500 Block Boggston AV Pittsburgh, PA 15210",2701 Simple Assault. / 2702 Aggravated Assault. / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,"500 Block Boggston AV Pittsburgh, PA 15210",Beltzhoover,3,1809,3,4,-80.01010362,40.41656195
2000,1977001,16193609,55,F,W,2016-10-13T13:15:00,"East ST & I-279 RAMP Pittsburgh, PA 15212",5507 Obstructing Highways and Passages. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant / 4914 False Identification to Law Enforcement Authorities,"East ST & I-279 RAMP Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99908879,40.45850194
456,1975420,16158348,19,M,B,2016-08-23T17:16:00,"Schuler ST & Mountain AV Pittsburgh, PA 15210",3323 Stop Signs and Yield Signs. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance,"Schuler ST & Mountain AV Pittsburgh, PA 15210",St. Clair,3,1606,3,4,-79.97736548,40.40967324
2652,1977898,16207410,40,M,W,2016-11-03T10:51:00,"E Carson ST & Smithfield St BRDG Pittsburgh, PA 15219",13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 3921(a) Theft by Unlawful Taking or Disposition - Movable item / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,"E Carson ST & Smithfield St BRDG Pittsburgh, PA 15219",South Shore,3,1921,2,5,-80.00396499,40.43215801
3271,1978699,16222306,29,M,B,2016-11-29T17:00:00,"900 Block Second AV Pittsburgh, PA 15219",2701 Simple Assault.,"2000 Block De Ruad ST Pittsburgh, PA 15219",West Oakland,4,402,2,5,-80.04190688,40.45167392
4498,1980249,17006593,42,F,W,2017-01-11T19:24:00,"1200 Block Brookline BL Pittsburgh, PA 15226",9501 Bench Warrant,"1200 Block Brookline BL Pittsburgh, PA 15226",Brookline,6,3206,4,4,-80.0129906,40.39193562
4499,1980250,17006509,42,M,W,2017-01-11T18:20:00,"700 Block Liberty AV Pittsburgh, PA 15222",9093 Indirect Criminal Contempt,"700 Block Liberty AV Pittsburgh, PA 15222",Central Business District,2,201,6,6,-79.99984634,40.44239042
3272,1978700,16219055,28,M,B,2016-11-21T15:59:00,"Radcliffe ST & Tabor ST Pittsburgh, PA 15204",1301 Registration and Certificate of Title Required. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 4303 General Lighting Requirements. / 9501 Bench Warrant / 13(a)(31) Marijuana: Possession Small Amount,"Radcliffe ST & Tabor ST Pittsburgh, PA 15204",Esplen,6,2017,2,5,-80.05480464,40.46173328
1804,1976749,16189783,57,F,B,2016-10-07T15:34:00,"7000 Block Idlewild ST Pittsburgh, PA 15208",2706 Terroristic Threats. / 2701(a)(3) Simple Assault - Attempts by Physical Menace ,"7000 Block Idlewild ST Pittsburgh, PA 15208",Homewood North,5,1301,9,2,-79.90069801,40.45934608
3437,1978942,16214918,39,M,W,2016-12-15T12:26:00,"Howley ST & Main ST Pittsburgh, PA 15224",3922 Theft by Deception. / 4101 Forgery.,"1800 Block Centre AV Pittsburgh, PA 15219",Crawford-Roberts,2,305,6,3,-79.98289274,40.44191944
3438,1978943,16215282,38,M,W,2016-12-14T15:30:00,"900 Block 2ND AV Pittsburgh, PA 15219",2702 Aggravated Assault. / 2706 Terroristic Threats. / 4952 Intimidation of Witnesses or Victims,"Mission ST & Quarry ST Pittsburgh, PA 15203",South Side Slopes,3,1608,3,4,-79.97675869,40.42356398
3440,1978945,16219517,31,M,B,2016-12-14T07:15:00,"600 Block 1st AV Pittsburgh, PA 15219",1543 Driving While Operating Privilege is Suspended or Revoked. / 1786 Required Financial Responsibility. / 3714 Careless Driving / 3742.1 Accident Involv. Death/Inj. While not Licensed,"Bennett ST & Sterrett ST Pittsburgh, PA 15208",Homewood South,5,1303,9,2,-79.89450201,40.45597337
1813,1976758,16192323,,F,B,2016-10-13T08:58:00,"600 Block 1ST AV PITTSBURGH, PA 15219",13(a)(31) Marijuana: Possession Small Amount,"3800 Block PERRYSVILLE AV PITTSBURGH, PA 15214",Perry North,1,2602,1,1,-80.01602089,40.48755132
2368,1977506,16202230,22,M,B,2016-10-26T19:44:00,"5600 Block Rural ST Pittsburgh, PA 15206",9501 Bench Warrant,"5600 Block Rural ST Pittsburgh, PA 15206",East Liberty,5,1115,9,2,-79.92937904,40.46555136
3275,1978703,16220351,18,M,B,2016-11-23T17:41:00,"2500 Block Brackenridge ST Pittsburgh, PA 15219",3925 Receiving Stolen Property. / 1501 Drivers Required to be Licensed.,"2500 Block Brackenridge ST Pittsburgh, PA 15219",Terrace Village,2,510,6,3,-79.97010416,40.4447005
820,1975144,15156146,20,M,B,2016-09-09T11:02:00,"900 Block 2nd AV Pittsburgh, PA 15219",907 Possessing Instruments of Crime. / 2702 Aggravated Assault. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"7th AV & Liberty AV Pittsburgh, PA 15222",Golden Triangle/Civic Arena,2,201,6,6,-79.99748443,40.44305798
821,1975277,16155896,0,M,B,2016-09-05T23:46:00,"600 Block N Braddock AV Pittsburgh, PA 15208",5121 Escape. / 6106 Firearms not to be Carried without a License. / 1501 Drivers Required to be Licensed. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3543 Pedestrians Crossing at Other Than Crosswalks. / 4303 General Lighting Requirements. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,"Frankstown AV & Wilkinsburg AV Pittsburgh, PA 15221",East Hills,5,1306,9,2,-79.87587882,40.45814745
826,1975309,16161295,33,M,B,2016-08-27T17:00:00,"Frankstown AV & Brushton ST Pittsburgh, PA 15208",2705 Recklessy Endangering Another Person. / 2706 Terroristic Threats. / 4304(a)(1) Endangering Welfare of Children. / 3736 Reckless Driving / 3745 Accidents Involving Damage to Unattended Veh.or Prop. / 2701(a)(3) Simple Assault - Attempts by Physical Menace ,"Bunkerhill ST & Greystone DR Pittsburgh, PA 15206",Highland Park,5,1102,7,2,-79.91702136,40.47880214
1814,1976759,16190866,24,M,W,2016-10-09T03:20:00,"1400 Block Benton AV Pittsburgh, PA 15212",3802(a)(1) DUI - General Impairment / 3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16% / 3809(a) Restriction on Alcoholic Beverages in Vehicle,"1400 Block Benton AV Pittsburgh, PA 15212",Brighton Heights,1,2701,1,1,-80.03703325,40.48439084
2100,1977132,16202568,17,M,B,2016-10-31T08:50:00,"600 Block 1ST AV PITTSBURGH, PA 15219",2702 Aggravated Assault.,"3100 Block CENTRE AV PITTSBURGH, PA 15219",Upper Hill,2,506,6,3,-79.96203958,40.44888617
2375,1977513,16185099,15,M,B,2016-11-08T10:30:00,"600 Block 1st AV Pittsburgh, PA 15219",903 Criminal Conspiracy. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,"700 Block Greenfield AV Pittsburgh, PA 15217",Greenfield,4,1517,5,3,-79.93814526,40.4250358
3295,1978737,16219668,44,F,B,2016-11-22T16:20:00,"6600 Block Frankstown AV Pittsburgh, PA 15206",9501 Bench Warrant,"6600 Block Frankstown AV Pittsburgh, PA 15206",Larimer,5,1208,9,2,-79.91088157,40.45922043
833,1974978,16152633,47,M,W,2016-09-05T17:40:00,"3900 Block Lydia ST Pittsburgh, PA 15207",2701 Simple Assault.,"3900 Block Lydia ST Pittsburgh, PA 15207",Greenfield,4,1516,5,3,-79.94311725,40.42698596
3299,1978741,16219691,54,M,W,2016-11-22T17:58:00,"S 18th ST & E Carson ST Pittsburgh, PA 15203",2701 Simple Assault. / 5505 Public Drunkenness / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,"S 18th ST & E Carson ST Pittsburgh, PA 15203",South Side Flats,3,1702,3,4,-79.98056196,40.42875859
4103,1979800,16238862,33,F,W,2016-12-24T18:10:00,"600 Block Wood ST Pittsburgh, PA 15222",5505 Public Drunkenness / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount,"600 Block Wood ST Pittsburgh, PA 15222",Central Business District,2,201,6,6,-79.99942351,40.44209205
37,1975458,16164486,31,M,W,2016-09-01T07:32:00,"Federal ST N & E North AV Pittsburgh, PA 15212",9501 Bench Warrant,"Federal ST & E North AV Pittsburgh, PA 15212",Allegheny Center,1,2204,1,1,-80.00663235,40.45544902
832,1974676,16158172,16,M,B,2016-08-23T12:40:00,"200 Block Oregon ST Pittsburgh, PA 15204",3925 Receiving Stolen Property. / 1501 Drivers Required to be Licensed.,"STOWE TWP STOWE TWP, PA ",Outside City,OSC,5599,,,0,0
290,1974968,16139158,57,M,B,2016-09-06T11:20:00,"900 Block 2nd AV Pittsburgh, PA 15219",3502 Burglary.,"PPG PL Pittsburgh, PA 15221",Golden Triangle/Civic Arena,2,201,6,6,-80.00300501,40.44009257
3444,1978949,16222959,32,F,B,2016-12-15T17:55:00,"Beltzhoover AV & Orchard PL Pittsburgh, PA 15210",3743 Accidents Involving Damage to Attended Veh. or Property / 3742.1 Accident Involv. Death/Inj. While not Licensed,"2200 Block Arlington AV Pittsburgh, PA 15210",Arlington,3,1603,3,4,-79.97587461,40.41683701
1959,1976944,16194607,38,M,B,2016-10-14T22:45:00,"Browns Hill RD & Imogene RD Pittsburgh, PA 15217",1373 Suspension of Registration. / 1786 Required Financial Responsibility. / 13(a)(31) Marijuana: Possession Small Amount,"Browns Hill RD & Imogene RD Pittsburgh, PA 15217",Squirrel Hill South,4,1414,5,3,-79.92490845,40.41544858
2005,1977006,16193669,57,F,W,2016-10-13T15:57:00,"300 Block S Winebiddle ST Pittsburgh, PA 15224",3304 Criminal Mischief. / 3502 Burglary. / 5104 Resisting Arrest or Other Law Enforcement.,"300 Block S Winebiddle ST Pittsburgh, PA 15224",Bloomfield,5,806,9,2,-79.94245019,40.4664663
2380,1977518,16189848,26,F,B,2016-11-04T13:45:00,"2200 Block Hawthorne ST Swissville, PA 15218",903 Criminal Conspiracy. / 2705 Recklessy Endangering Another Person. / 3701 Robbery.,"5800 Block Ellsworth AV Pittsburgh, PA 15232",Shadyside,4,705,8,2,-79.93043455,40.4558496
975,1975676,16134250,37,F,W,2016-09-23T21:25:00,"900 Block 2ND AV Pittsburgh, PA 15219",9015 Failure To Appear/Arrest on Attachment Order,"Middle ST & Foreland ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99938941,40.45456873
834,1974980,16153009,57,M,B,2016-09-06T11:25:00,"900 Block 2nd AV Pittsburgh, PA 15219",3502 Burglary.,"100 Block 5th AV Pittsburgh, PA 15222",Golden Triangle/Civic Arena,2,201,6,6,-80.00287326,40.44140616
838,1975353,16161516,24,M,B,2016-08-27T23:56:00,"Auburn ST & Ashley ST Pittsburgh, PA 15206",3304 Criminal Mischief. / 6111 Sale of Firearms. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 4524 Windshield Obstructions and Wipers. / 13(a)(31) Marijuana: Possession Small Amount,"Auburn ST & Ashley ST Pittsburgh, PA 15206",Larimer,5,1208,9,2,-79.91561949,40.46283683
980,1975681,16152938,23,M,W,2016-09-23T12:36:00,"900 Block 2nd AV Pittsburgh, PA 15219",903 Criminal Conspiracy. / 3925 Receiving Stolen Property. / 3934 Theft from Vehicle,"2400 Block Pioneer ALY Pittsburgh, PA 15226",Brookline,6,1918,4,4,-80.02138284,40.39922987
3445,1978950,16223750,29,M,W,2016-12-16T13:30:00,"600 Block 1ST AV Pittsburgh, PA 15219","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","900 Block Mina ST Pittsburgh, PA 15212",Spring Hill-City View,1,2620,1,1,-79.99918422,40.46894945
463,1974717,16149172,29,M,B,2016-08-10T17:29:00,"Centre AV & Mario Lemieux PL Pittsburgh, PA 15219",3925 Receiving Stolen Property. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 9501 Bench Warrant,"OHIO TWP OHIO TWP,  ",Outside County,OSC,6699,,,0,0
1382,1976189,16167610,22,M,B,2016-09-05T21:35:00,"600 Block Bennett ST & Collier ST Pittsburgh, PA 15208","2702 Aggravated Assault. / 3304 Criminal Mischief. / 4910 Tampering with or Fabricating Physical Evidence. / 5104 Resisting Arrest or Other Law Enforcement. / 5126 Flight to Avoid Apprehension, Trial or Punishment. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6106 Firearms not to be Carried without a License. / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 9501 Bench Warrant","600 Block N Braddock AV Pittsburgh, PA 15208",Homewood South,5,1303,9,2,-79.89103421,40.45316323
3446,1978951,16225208,43,M,B,2016-12-02T09:56:00,"700 Block Mercer ST Pittsburgh, PA 15219",3502 Burglary.,"700 Block Mercer ST Pittsburgh, PA 15219",Crawford-Roberts,2,305,6,3,-79.98729152,40.44442876
976,1975677,16134896,49,F,W,2016-09-23T20:20:00,"E North AV & Howard ST Pittsburgh, PA 15212",9015 Failure To Appear/Arrest on Attachment Order,"Middle ST & Foreland ST Pittsburgh, PA 15212",East Allegheny,1,2304,1,1,-79.99938941,40.45456873
48,1975281,16161285,35,M,W,2016-08-30T21:00:00,"900 Block 2nd AV Pittsburgh, PA 15219",3701 Robbery.,"3700 Block Brighton RD Pittsburgh, PA 15212",Brighton Heights,1,2708,1,1,-80.03519475,40.48324656
2387,1977525,16203314,41,M,W,2016-10-28T12:38:00,"2900 Block Stayton ST Pittsburgh, PA 15212",13(a)(32) Paraphernalia - Use or Possession,"2900 Block Stayton ST Pittsburgh, PA 15212",Marshall-Shadeland,1,2715,1,1,-80.02748158,40.4713525
3449,1978954,16228568,17,M,W,2016-12-07T16:32:00,"2200 Block Dellrose ST Pittsburgh, PA 15210",2701 Simple Assault. / 9501 Bench Warrant,"2200 Block Dellrose ST Pittsburgh, PA 15210",Carrick,3,2904,4,4,-79.98736448,40.39121732
840,1974737,16148461,22,M,W,2016-08-09T17:55:00,"Kirk AV & Almora ST Pittsburgh, PA 15227",1301 Registration and Certificate of Title Required. / 1311 Registration Card to be Signed and Exhibited on Demand. / 1332 Display of Registration Plate. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 1786 Required Financial Responsibility. / 4703 Operation of Vehicle without Official Certif. of Inspection / 4706 Prohib. on Expend. for Emission Insp Prog.. / 3733 Fleeing or Attempting to Elude Police Officer,"Churchview AV & Kirk AV Pittsburgh, PA 15210",Carrick,3,2904,4,4,-79.97825767,40.38574962
